i7153	00021685-a	1
i96	00021807-a	1
i7157	00021976-a	1
i97	00022206-a	1
i98	00022443-a	1
i99	00022575-a	1
i100	00022880-a	1
i101	00023137-a	1
i102	00023326-a	1
i103	00023500-a	1
i104	00023935-a	1
i105	00024135-a	1
i106	00024370-a	1
i108	00024542-a	1
i109	00024707-a	1
i110	00024847-a	1
i111	00024944-a	1
i112	00025219-a	1
i113	00025399-a	1
i114	00025507-a	1
i115	00025609-a	1
i116	00025785-a	1
i117	00025987-a	1
i118	00026202-a	1
i119	00026364-a	1
i121	00026675-a	1
i122	00026903-a	1
i123	00026998-a	1
i124	00027093-a	1
i125	00027355-a	1
i126	00027472-a	1
i127	00027591-a	1
i129	00027685-a	1
i130	00027869-a	1
i131	00028038-a	1
i132	00028181-a	1
i133	00028335-a	1
i134	00028705-a	1
i135	00028939-a	1
i136	00029157-a	1
i3831	00029419-a	1
i137	00029516-a	1
i138	00029615-a	1
i139	00029770-a	1
i140	00030046-a	1
i141	00030351-a	1
i142	00030468-a	1
i143	00030592-a	1
i144	00030682-a	1
i145	00030809-a	1
i146	00031198-a	1
i147	00031326-a	1
i148	00031757-a	1
i149	00031914-a	1
i150	00032011-a	1
i151	00032351-a	1
i152	00032561-a	1
i153	00032692-a	1
i154	00032833-a	1
i155	00032973-a	1
i156	00033113-a	1
i157	00033479-a	1
i158	00033618-a	1
i159	00033800-a	1
i160	00034173-a	1
i161	00034294-a	1
i4434	00034411-a	0.987
i162	00034516-a	1
i164	00034632-a	1
i166	00034908-a	1
i167	00035064-a	1
i168	00035154-a	1
i169	00035324-a	1
i170	00035452-a	1
i171	00035677-a	1
i172	00036183-a	1
i174	00036694-a	1
i175	00036791-a	1
i176	00037087-a	1
i177	00037176-a	1
i178	00037286-a	1
i179	00037453-a	1
i180	00037700-a	1
i182	00037792-a	1
i9061	00038074-a	0.325
i10963	00038074-a	0.125
i12489	00038074-a	0.528
i183	00038252-a	1
i184	00038368-a	1
i185	00038487-a	1
i186	00038640-a	1
i187	00038775-a	1
i188	00038891-a	1
i189	00039044-a	1
i190	00039148-a	1
i193	00039472-a	1
i194	00039665-a	1
i195	00039777-a	1
i196	00039873-a	1
i197	00040173-a	1
i199	00040274-a	1
i200	00040472-a	1
i202	00040719-a	1
i215	00040986-a	1
i218	00041085-a	1
i217	00041228-a	1
i3472	00041481-a	1
i9986	00041588-a	1
i14487	00041781-a	1
i3473	00041874-a	1
i6819	00042186-a	1
i203	00042312-a	1
i4437	00042521-a	0.183
i11011	00042521-a	0.5
i11542	00042521-a	0.317
i204	00042657-a	1
i205	00042848-a	1
i206	00043026-a	1
i207	00043114-a	1
i208	00043293-a	1
i211	00043434-a	1
i212	00043647-a	1
i213	00043832-a	1
i214	00043907-a	1
i215	00043984-a	1
i216	00044120-a	1
i219	00044265-a	1
i220	00044370-a	1
i221	00044514-a	1
i222	00044672-a	1
i223	00044817-a	1
i224	00045266-a	1
i10105	00045487-a	1
i225	00045658-a	1
i226	00045841-a	1
i227	00045993-a	1
i228	00046211-a	1
i229	00046347-a	1
i230	00046590-a	1
i7835	00046776-a	0.972
i231	00046881-a	1
i232	00047019-a	1
i233	00047153-a	1
i234	00047261-a	1
i235	00047356-a	1
i236	00047549-a	1
i237	00047681-a	1
i238	00047768-a	1
i239	00047847-a	1
i240	00047966-a	1
i241	00048130-a	1
i4946	00048567-a	1
i252	00048726-a	0.999
i7351	00048941-a	0.943
i252	00049043-a	1
i252	00049206-a	1
i252	00049341-a	1
i255	00049568-a	1
i13523	00049777-a	1
i1131	00049885-a	1
i257	00050061-a	1
i4836	00050560-a	1
i242	00050866-a	1
i243	00051097-a	1
i2755	00051242-a	1
i244	00051386-a	1
i245	00051510-a	1
i246	00051597-a	1
i247	00051730-a	1
i248	00051880-a	1
i249	00052055-a	1
i250	00052224-a	1
i251	00052416-a	1
i256	00052514-a	1
i258	00052638-a	1
i259	00052797-a	1
i260	00052965-a	1
i261	00053142-a	1
i262	00053299-a	1
i263	00053447-a	1
i264	00053545-a	1
i265	00053835-a	1
i266	00054033-a	1
i267	00054140-a	1
i268	00054449-a	1
i269	00054665-a	1
i270	00054814-a	1
i271	00055055-a	1
i272	00055325-a	1
i273	00055393-a	1
i274	00055487-a	1
i275	00055605-a	1
i276	00055731-a	1
i277	00055822-a	1
i278	00055974-a	1
i280	00056048-a	1
i281	00056126-a	1
i282	00056249-a	1
i283	00056375-a	1
i285	00056466-a	1
i286	00056599-a	1
i287	00056700-a	1
i288	00056786-a	1
i289	00056870-a	1
i290	00057019-a	1
i291	00057171-a	1
i292	00057294-a	1
i293	00057390-a	1
i294	00058192-a	1
i295	00058392-a	1
i296	00058486-a	1
i14315	00058692-a	1
i297	00058786-a	1
i298	00059027-a	1
i299	00059109-a	1
i300	00059185-a	1
i301	00059536-a	1
i302	00059644-a	1
i303	00059755-a	1
i304	00060024-a	1
i305	00060115-a	1
i11051	00060290-a	1
i8121	00060476-a	0.698
i9829	00060476-a	0.302
i319	00060744-a	1
i306	00060913-a	1
i307	00061019-a	1
i308	00061127-a	1
i309	00061234-a	1
i310	00061545-a	1
i311	00061640-a	1
i312	00061710-a	1
i9819	00061835-a	1
i313	00061917-a	1
i314	00062097-a	1
i315	00062275-a	1
i316	00062393-a	1
i317	00062576-a	1
i318	00062664-a	1
i319	00062762-a	1
i320	00062905-a	1
i321	00063008-a	1
i322	00063216-a	1
i323	00063453-a	1
i324	00063547-a	1
i325	00063666-a	1
i326	00063822-a	1
i327	00064206-a	1
i328	00064427-a	1
i329	00064641-a	1
i330	00064841-a	1
i331	00065064-a	1
i332	00065160-a	1
i333	00065507-a	1
i334	00065679-a	1
i335	00065947-a	1
i336	00066337-a	1
i337	00066524-a	1
i338	00066650-a	1
i10297	00066761-a	1
i1094	00066887-a	0.987
i8451	00067141-a	1
i339	00067456-a	1
i340	00067764-a	1
i341	00068005-a	1
i10269	00068125-a	1
i342	00068255-a	1
i343	00068523-a	1
i344	00068694-a	1
i345	00068818-a	1
i346	00069137-a	1
i347	00069466-a	1
i348	00069604-a	1
i349	00069701-a	1
i1807	00069852-a	1
i350	00069930-a	1
i351	00069998-a	1
i352	00070321-a	1
i10639	00070561-a	1
i353	00070851-a	1
i354	00070980-a	1
i355	00071143-a	1
i356	00071357-a	1
i357	00071465-a	1
i358	00071734-a	1
i359	00071906-a	1
i360	00072033-a	1
i361	00072174-a	1
i362	00072313-a	1
i363	00072505-a	1
i364	00072609-a	1
i365	00072990-a	1
i1196	00073117-a	0.5
i9893	00073117-a	0.5
i366	00073195-a	1
i367	00073354-a	1
i368	00073468-a	1
i369	00073588-a	1
i370	00073880-a	1
i1212	00073981-a	1
i13249	00074070-a	0.5
i13282	00074070-a	0.5
i371	00074182-a	1
i372	00074367-a	1
i373	00074467-a	1
i374	00074633-a	1
i376	00074765-a	1
i377	00074923-a	1
i378	00075018-a	1
i379	00075307-a	1
i380	00075444-a	1
i381	00075681-a	1
i382	00075798-a	1
i383	00076056-a	1
i384	00076330-a	1
i385	00076437-a	1
i386	00076725-a	1
i387	00076899-a	1
i388	00077040-a	1
i389	00077162-a	1
i390	00077291-a	1
i391	00077521-a	1
i392	00077657-a	1
i393	00077783-a	1
i394	00077917-a	1
i395	00078033-a	1
i396	00078317-a	1
i17510	00078451-a	1
i9987	00078555-a	0.761
i9998	00078555-a	0.195
i397	00078707-a	1
i402	00078893-a	0.574
i7322	00078893-a	0.426
i398	00079002-a	1
i399	00079127-a	1
i400	00079284-a	1
i401	00079498-a	1
i403	00079665-a	1
i404	00079811-a	1
i405	00079985-a	1
i406	00080227-a	1
i407	00080385-a	1
i408	00080480-a	1
i12452	00080896-a	1
i13698	00081009-a	1
i409	00081411-a	1
i410	00082095-a	1
i411	00082211-a	1
i412	00082300-a	1
i413	00082429-a	1
i414	00082557-a	1
i415	00082648-a	1
i416	00082757-a	1
i417	00082914-a	1
i418	00083053-a	1
i419	00083182-a	1
i420	00083308-a	1
i421	00083465-a	1
i422	00083575-a	1
i423	00083777-a	1
i424	00083874-a	1
i425	00084000-a	1
i426	00084323-a	1
i427	00084550-a	1
i428	00084661-a	1
i429	00084767-a	1
i430	00084896-a	1
i431	00085079-a	1
i432	00085175-a	1
i433	00085315-a	1
i434	00085556-a	1
i435	00085660-a	1
i436	00085786-a	1
i437	00085867-a	1
i843	00086374-a	1
i438	00086561-a	1
i439	00086776-a	1
i440	00087036-a	1
i441	00087218-a	1
i443	00087380-a	1
i444	00087508-a	1
i445	00087803-a	1
i446	00088075-a	1
i447	00088173-a	1
i448	00088324-a	1
i449	00088507-a	1
i450	00088632-a	1
i451	00089016-a	1
i11365	00089237-a	1
i452	00089390-a	1
i453	00089525-a	1
i454	00089730-a	1
i455	00089861-a	1
i456	00090127-a	1
i457	00090286-a	1
i458	00090505-a	1
i459	00090635-a	1
i1677	00090869-a	1
i460	00091024-a	1
i12593	00091303-a	1
i461	00091605-a	1
i462	00091809-a	1
i463	00092027-a	1
i464	00092129-a	1
i465	00092300-a	1
i466	00092517-a	1
i467	00092630-a	1
i468	00092778-a	1
i469	00092885-a	1
i470	00093037-a	1
i471	00093312-a	1
i472	00093562-a	1
i473	00094195-a	1
i474	00094348-a	1
i475	00094568-a	1
i476	00094658-a	1
i477	00094857-a	1
i478	00095061-a	1
i479	00095251-a	1
i480	00095680-a	1
i481	00096009-a	1
i482	00096110-a	1
i483	00096226-a	1
i4740	00096426-a	1
i634	00096636-a	1
i484	00096818-a	1
i484	00096930-a	1
i485	00097048-a	1
i486	00097187-a	1
i487	00097272-a	1
i488	00097421-a	1
i489	00097588-a	1
i490	00097715-a	1
i491	00097820-a	1
i492	00098002-a	1
i493	00098243-a	1
i495	00098395-a	1
i496	00098519-a	1
i10629	00098828-a	1
i497	00099008-a	1
i498	00099150-a	1
i499	00099285-a	1
i500	00099417-a	1
i501	00099992-a	1
i502	00100162-a	1
i503	00100328-a	1
i504	00100503-a	1
i505	00100684-a	1
i506	00100868-a	1
i507	00100966-a	1
i508	00101075-a	1
i509	00101200-a	1
i510	00101340-a	1
i511	00101469-a	1
i512	00101594-a	1
i513	00101691-a	1
i514	00101785-a	1
i515	00101905-a	1
i516	00102042-a	1
i517	00102146-a	1
i518	00102306-a	1
i519	00102449-a	1
i520	00102528-a	1
i521	00102735-a	1
i522	00102932-a	1
i523	00103106-a	1
i524	00103299-a	1
i525	00103772-a	1
i526	00103876-a	1
i526	00104046-a	1
i611	00104160-a	1
i527	00104280-a	1
i5489	00104619-a	1
i528	00104728-a	1
i529	00104991-a	1
i530	00105106-a	1
i531	00105223-a	1
i532	00105452-a	1
i533	00105560-a	1
i534	00105723-a	1
i535	00105902-a	1
i536	00106023-a	1
i537	00106180-a	1
i538	00106317-a	1
i538	00106452-a	1
i539	00106612-a	1
i540	00106734-a	1
i541	00107093-a	1
i542	00107301-a	1
i543	00107445-a	1
i544	00107675-a	1
i545	00107781-a	1
i546	00107926-a	1
i547	00108028-a	1
i548	00108162-a	1
i549	00108401-a	1
i550	00108481-a	1
i551	00108712-a	1
i552	00108981-a	1
i553	00109101-a	1
i554	00109209-a	1
i555	00109323-a	1
i556	00109404-a	1
i557	00109578-a	1
i560	00109751-a	1
i561	00110007-a	1
i562	00110169-a	1
i563	00110264-a	1
i564	00110407-a	1
i565	00110699-a	1
i566	00110859-a	1
i567	00110952-a	1
i568	00111074-a	1
i569	00111246-a	1
i14434	00112875-a	1
i17697	00113103-a	1
i14435	00113308-a	1
i570	00113678-a	1
i571	00113880-a	1
i572	00113999-a	1
i573	00114124-a	1
i574	00114245-a	1
i575	00114407-a	1
i578	00114559-a	1
i579	00114667-a	1
i580	00114786-a	1
i581	00114907-a	1
i582	00115029-a	1
i583	00115158-a	1
i584	00115302-a	1
i585	00115469-a	1
i586	00115736-a	1
i587	00115979-a	1
i588	00116178-a	1
i589	00116325-a	1
i590	00116557-a	1
i591	00116789-a	1
i592	00116973-a	1
i593	00117225-a	1
i594	00117400-a	1
i597	00117610-a	1
i595	00117756-a	1
i596	00118081-a	1
i597	00118396-a	1
i598	00118608-a	1
i599	00118839-a	1
i600	00119007-a	1
i601	00119125-a	1
i602	00119501-a	1
i603	00119689-a	1
i604	00119996-a	1
i605	00120120-a	1
i606	00120257-a	1
i607	00120348-a	1
i608	00120569-a	1
i609	00120834-a	1
i610	00120963-a	1
i611	00121089-a	1
i612	00121276-a	1
i613	00121494-a	1
i614	00121560-a	1
i615	00121775-a	1
i616	00121935-a	1
i617	00122083-a	1
i618	00122212-a	1
i619	00122362-a	1
i620	00122595-a	1
i621	00122695-a	1
i622	00122884-a	1
i623	00122989-a	1
i624	00123143-a	1
i625	00123347-a	1
i626	00123463-a	1
i627	00123722-a	1
i628	00123866-a	1
i629	00124049-a	1
i630	00124179-a	1
i631	00124303-a	1
i632	00124491-a	1
i633	00124616-a	1
i634	00124734-a	1
i635	00124873-a	1
i636	00124993-a	1
i637	00125147-a	1
i638	00125305-a	1
i639	00125489-a	1
i640	00125721-a	1
i642	00125965-a	1
i643	00126123-a	1
i644	00126220-a	1
i645	00126418-a	1
i646	00126735-a	1
i647	00126816-a	1
i648	00126903-a	1
i649	00127000-a	1
i650	00127164-a	1
i651	00127506-a	1
i652	00127767-a	1
i653	00127909-a	1
i654	00128057-a	1
i655	00128173-a	1
i656	00128431-a	1
i657	00128601-a	1
i658	00128784-a	1
i659	00129008-a	1
i662	00129132-a	1
i663	00129367-a	1
i664	00129516-a	1
i665	00129834-a	1
i666	00129957-a	1
i667	00130076-a	1
i668	00130180-a	1
i669	00130479-a	1
i670	00130576-a	1
i671	00130704-a	1
i672	00131039-a	1
i673	00131198-a	1
i674	00131624-a	1
i675	00131742-a	1
i676	00131896-a	1
i677	00132028-a	1
i678	00132217-a	1
i679	00132474-a	1
i680	00132679-a	1
i681	00132784-a	1
i682	00132945-a	1
i683	00133094-a	1
i684	00133241-a	1
i685	00133315-a	1
i686	00133475-a	1
i687	00133666-a	1
i688	00133798-a	1
i689	00133915-a	1
i690	00134064-a	1
i691	00134203-a	1
i692	00134337-a	1
i693	00134467-a	1
i694	00134598-a	1
i695	00134722-a	1
i696	00134890-a	1
i697	00135013-a	1
i698	00135186-a	1
i1062	00135420-a	0.952
i699	00135503-a	1
i700	00135607-a	1
i701	00135728-a	1
i702	00135857-a	1
i703	00136082-a	1
i704	00136253-a	1
i705	00136445-a	1
i706	00136532-a	1
i707	00136754-a	1
i708	00137069-a	1
i709	00137164-a	1
i710	00137344-a	1
i711	00137538-a	1
i712	00137614-a	1
i713	00137696-a	1
i714	00137912-a	1
i715	00138030-a	1
i13249	00138221-a	0.979
i716	00138321-a	1
i717	00138476-a	1
i718	00138608-a	1
i719	00138751-a	1
i720	00138872-a	1
i721	00139263-a	1
i737	00139364-a	1
i723	00139648-a	1
i724	00139743-a	1
i725	00139957-a	1
i726	00140284-a	1
i727	00140388-a	1
i728	00140570-a	1
i729	00140812-a	1
i730	00140932-a	1
i731	00141093-a	1
i732	00141311-a	1
i9377	00141468-a	1
i733	00141609-a	1
i735	00141705-a	1
i736	00141845-a	1
i737	00141939-a	1
i5094	00142138-a	1
i738	00142262-a	1
i739	00142469-a	1
i740	00142614-a	1
i741	00142846-a	1
i742	00143006-a	1
i743	00143118-a	1
i744	00143332-a	1
i745	00143550-a	1
i746	00143698-a	1
i747	00143908-a	1
i748	00144076-a	1
i749	00144196-a	1
i750	00144281-a	1
i751	00144421-a	1
i752	00144607-a	1
i753	00144712-a	1
i754	00145031-a	1
i755	00145140-a	1
i756	00145244-a	1
i757	00145428-a	1
i758	00145541-a	1
i759	00145634-a	1
i760	00145759-a	1
i761	00145854-a	1
i762	00145926-a	1
i763	00146055-a	1
i764	00146148-a	1
i765	00146326-a	1
i766	00146445-a	1
i767	00146641-a	1
i768	00146723-a	1
i769	00146844-a	1
i770	00146936-a	1
i771	00147201-a	1
i772	00147294-a	1
i773	00147376-a	1
i774	00147480-a	1
i775	00147553-a	1
i776	00147781-a	1
i778	00147947-a	1
i779	00148030-a	1
i781	00148186-a	1
i782	00148387-a	1
i783	00148517-a	1
i784	00148647-a	1
i785	00148815-a	1
i786	00149110-a	1
i787	00149188-a	1
i788	00149287-a	1
i789	00149365-a	1
i790	00149438-a	1
i791	00149560-a	1
i792	00149632-a	1
i793	00149834-a	1
i794	00149905-a	1
i796	00150004-a	1
i797	00150097-a	1
i798	00150194-a	1
i799	00150345-a	1
i800	00150434-a	1
i802	00150608-a	1
i803	00150739-a	1
i804	00150814-a	1
i328	00151176-a	1
i16940	00151516-a	0.56
i16941	00151516-a	0.44
i805	00151742-a	1
i806	00152072-a	1
i807	00152246-a	1
i808	00152514-a	1
i809	00152656-a	1
i810	00152829-a	1
i811	00153012-a	1
i812	00153178-a	1
i813	00153390-a	1
i6707	00153537-a	0.166
i10172	00153537-a	0.166
i11986	00153537-a	0.669
i8961	00153653-a	1
i814	00153745-a	1
i830	00154066-a	1
i815	00154192-a	1
i7018	00154414-a	1
i816	00154503-a	1
i817	00154618-a	1
i818	00154787-a	1
i819	00155283-a	1
i820	00155378-a	1
i821	00155532-a	1
i822	00155645-a	1
i823	00156090-a	1
i824	00156271-a	1
i825	00156642-a	1
i826	00156882-a	1
i827	00156994-a	1
i828	00157483-a	1
i829	00157639-a	1
i824	00157828-a	1
i830	00157915-a	1
i831	00158050-a	1
i832	00158149-a	1
i833	00158286-a	1
i834	00158386-a	1
i835	00158668-a	1
i836	00158775-a	1
i837	00159087-a	1
i838	00159287-a	1
i839	00159379-a	1
i840	00159558-a	1
i841	00160044-a	1
i842	00160192-a	1
i843	00160407-a	1
i844	00160717-a	1
i845	00160834-a	1
i846	00161026-a	1
i847	00161249-a	1
i848	00161437-a	1
i849	00161547-a	1
i850	00161718-a	1
i851	00161836-a	1
i852	00161912-a	1
i853	00162097-a	1
i854	00162239-a	1
i855	00162333-a	1
i856	00162427-a	1
i857	00162566-a	1
i858	00162721-a	1
i859	00162884-a	1
i860	00162963-a	1
i861	00163098-a	1
i862	00163259-a	1
i863	00163373-a	1
i864	00163472-a	1
i865	00163700-a	1
i866	00163931-a	1
i867	00164124-a	1
i868	00164259-a	1
i869	00164377-a	1
i870	00164521-a	1
i871	00164712-a	1
i872	00164901-a	1
i873	00165009-a	1
i875	00165096-a	1
i876	00165251-a	1
i877	00165450-a	1
i878	00165572-a	1
i879	00165687-a	1
i880	00165777-a	1
i8382	00165942-a	1
i882	00166050-a	1
i883	00166307-a	1
i884	00166509-a	1
i885	00166636-a	1
i886	00166943-a	1
i887	00167090-a	1
i888	00167260-a	1
i889	00167598-a	1
i890	00167979-a	1
i891	00168218-a	1
i892	00168318-a	1
i893	00168401-a	1
i894	00168571-a	1
i895	00168842-a	1
i896	00169093-a	1
i897	00169220-a	1
i898	00169347-a	1
i899	00169488-a	1
i900	00169637-a	1
i901	00170190-a	1
i902	00170514-a	1
i903	00170679-a	1
i904	00170903-a	1
i905	00171016-a	1
i906	00171174-a	1
i908	00171384-a	1
i909	00171711-a	1
i910	00171818-a	1
i911	00171926-a	1
i912	00172016-a	1
i913	00172162-a	1
i914	00172252-a	1
i915	00172502-a	1
i916	00172708-a	1
i917	00172842-a	1
i918	00172971-a	1
i919	00173193-a	1
i920	00173332-a	1
i921	00173673-a	1
i922	00173803-a	1
i923	00173964-a	1
i924	00174212-a	1
i925	00174367-a	1
i926	00174510-a	1
i928	00175185-a	1
i929	00175321-a	1
i930	00175465-a	1
i931	00175575-a	1
i932	00175778-a	1
i933	00175988-a	1
i934	00176200-a	1
i935	00176371-a	1
i936	00176678-a	1
i937	00176748-a	1
i939	00176968-a	1
i940	00177061-a	1
i941	00177197-a	1
i942	00177501-a	1
i943	00177661-a	1
i944	00177765-a	1
i945	00177905-a	1
i946	00178082-a	1
i947	00178199-a	1
i948	00178292-a	1
i949	00178483-a	1
i950	00178651-a	1
i951	00178848-a	1
i957	00179074-a	1
i952	00179208-a	1
i953	00179397-a	1
i954	00179569-a	1
i955	00179704-a	1
i956	00179904-a	1
i957	00180105-a	1
i958	00180411-a	1
i959	00180522-a	1
i960	00180667-a	1
i961	00180968-a	1
i962	00181079-a	1
i963	00181315-a	1
i964	00181539-a	1
i965	00181694-a	1
i966	00181819-a	1
i967	00181990-a	1
i968	00182180-a	1
i969	00182319-a	1
i970	00182429-a	1
i971	00182657-a	1
i972	00182805-a	1
i973	00182942-a	1
i974	00183101-a	1
i974	00183286-a	1
i975	00183501-a	1
i974	00183696-a	1
i975	00183858-a	1
i976	00184008-a	1
i977	00184122-a	1
i979	00184224-a	1
i980	00184327-a	1
i981	00184647-a	1
i982	00184829-a	1
i983	00184968-a	1
i984	00185161-a	1
i985	00185253-a	1
i988	00185382-a	1
i989	00185500-a	1
i990	00185592-a	1
i991	00186142-a	1
i992	00186281-a	1
i993	00186363-a	1
i994	00186488-a	1
i995	00186635-a	1
i996	00186769-a	1
i997	00186931-a	1
i998	00187064-a	1
i999	00187162-a	1
i1001	00187403-a	1
i1002	00187606-a	1
i1003	00187752-a	1
i1004	00187850-a	1
i1005	00188001-a	1
i1006	00188163-a	1
i1007	00188417-a	1
i1008	00188696-a	1
i1009	00188822-a	1
i1010	00189131-a	1
i1011	00189255-a	1
i1012	00189382-a	1
i1013	00189631-a	1
i1015	00189917-a	1
i1016	00190257-a	1
i1017	00190354-a	1
i1018	00190554-a	1
i1019	00190858-a	1
i1020	00191037-a	1
i1021	00191306-a	1
i1022	00191506-a	1
i1023	00191730-a	1
i1024	00191799-a	1
i1025	00191980-a	1
i1026	00192116-a	1
i1027	00192208-a	1
i1028	00192584-a	1
i1029	00192875-a	1
i1030	00193172-a	1
i1031	00193474-a	1
i1032	00193829-a	1
i1033	00194099-a	1
i1034	00194272-a	1
i1027	00194505-a	1
i1031	00194736-a	1
i1035	00194905-a	1
i1036	00195019-a	1
i1037	00195146-a	1
i1038	00195474-a	1
i1039	00195587-a	1
i1040	00195888-a	1
i1041	00196392-a	1
i1042	00196823-a	1
i1043	00196930-a	1
i1044	00197127-a	1
i1045	00197252-a	1
i1046	00197553-a	1
i1047	00197930-a	1
i1048	00198041-a	1
i1049	00198120-a	1
i1050	00198257-a	1
i1051	00198368-a	1
i1052	00198593-a	1
i1053	00198720-a	1
i1054	00198847-a	1
i1055	00199064-a	1
i1056	00199182-a	1
i1057	00199254-a	1
i1058	00199364-a	1
i1059	00199493-a	1
i1060	00199690-a	1
i1061	00199808-a	1
i1062	00199991-a	1
i1063	00200263-a	1
i1064	00200607-a	1
i1094	00200754-a	1
i1065	00200868-a	1
i1066	00200996-a	1
i1067	00201206-a	1
i1068	00201465-a	1
i1069	00201571-a	1
i1070	00201849-a	1
i1071	00202472-a	1
i1072	00202686-a	1
i1073	00202823-a	1
i1074	00202921-a	1
i1075	00202995-a	1
i1077	00203134-a	1
i1078	00203259-a	1
i1079	00203377-a	1
i1080	00203506-a	1
i1081	00203601-a	1
i1082	00203987-a	1
i1083	00204067-a	1
i1084	00204221-a	1
i1085	00204355-a	1
i10002	00204474-a	1
i1086	00204590-a	1
i1087	00204733-a	1
i1088	00204830-a	1
i1089	00204936-a	1
i1090	00205023-a	1
i1091	00205126-a	1
i1092	00205281-a	1
i1093	00205374-a	1
i1094	00205470-a	1
i1095	00205728-a	1
i1096	00205839-a	1
i1097	00205999-a	1
i5535	00206178-a	0.203
i5559	00206178-a	0.235
i6595	00206178-a	0.22
i6635	00206178-a	0.171
i10676	00206178-a	0.171
i5560	00206316-a	1
i1098	00206420-a	1
i1099	00206562-a	1
i1100	00206734-a	1
i1101	00206957-a	1
i1102	00207227-a	1
i1103	00207409-a	1
i1104	00207508-a	1
i1105	00207653-a	1
i1106	00207912-a	1
i1107	00208165-a	1
i1108	00208289-a	1
i1109	00208367-a	1
i1110	00208479-a	1
i1111	00208565-a	1
i1112	00208735-a	1
i1113	00208858-a	1
i1114	00209006-a	1
i1115	00209249-a	1
i1120	00209348-a	1
i1121	00209428-a	1
i1122	00209585-a	1
i1123	00209688-a	1
i1124	00209766-a	1
i1125	00209840-a	1
i1126	00209931-a	1
i1127	00210029-a	1
i7715	00210108-a	1
i7720	00210263-a	1
i1128	00210341-a	1
i1129	00210550-a	1
i1130	00210685-a	1
i1131	00210785-a	1
i1132	00210908-a	1
i1133	00210982-a	1
i1134	00211106-a	1
i1135	00211262-a	1
i1136	00211381-a	1
i1137	00211523-a	1
i1138	00211593-a	1
i1139	00211736-a	1
i1140	00211871-a	1
i1141	00211943-a	1
i1142	00212034-a	1
i1143	00212130-a	1
i9300	00212217-a	1
i1144	00212366-a	1
i1145	00212456-a	1
i1146	00212531-a	1
i1147	00212861-a	1
i1148	00213021-a	1
i1149	00213087-a	1
i1150	00213216-a	1
i1151	00213311-a	1
i1153	00213385-a	1
i1156	00213547-a	1
i1157	00213688-a	1
i1158	00213804-a	1
i1159	00214247-a	1
i1161	00214360-a	1
i1164	00214544-a	1
i1165	00214703-a	1
i1166	00214803-a	1
i1167	00214871-a	1
i1168	00215017-a	1
i1158	00215157-a	1
i1170	00215284-a	1
i1171	00215425-a	1
i1172	00215597-a	1
i1173	00215692-a	1
i1174	00215853-a	1
i1176	00215978-a	1
i1185	00216102-a	1
i1187	00216246-a	1
i1189	00216372-a	1
i1190	00216495-a	1
i1191	00216692-a	1
i1192	00216801-a	1
i1193	00216915-a	1
i1194	00217046-a	1
i1195	00217181-a	1
i1196	00217485-a	1
i1197	00218080-a	1
i1198	00218142-a	1
